lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.049603960396039606;0.002516866678465533;0.00014056525457993826;-0.0023850475301035743;[77 29 68 83 59];[0.28516504401376985, 0.1, 0.18112915355676193, 0.21945597388925847, 0.21424982854020982];true
0.049603960396039606;0.002820925028182011;0.00011210282003362719;-0.0026754352309586414;[8 51 14 82 71];[0.3757225663534911, 0.32427743364650885, 0.1, 0.1, 0.1];true
0.049603960396039606;0.003056350840848382;0.0001519687048907488;-0.002897205485163698;[83 51 14 25 77];[0.34628946757856127, 0.3537105324214388, 0.1, 0.1, 0.1];true
0.049603960396039606;0.0031845910204625597;0.00012882913501480889;-0.0030202322582948207;[14 8 25 5 76];[0.3608192862522728, 0.24483974924671656, 0.19434096450101068, 0.1, 0.1];true
0.049603960396039606;0.002373738305373158;0.0001254539730186913;-0.0022497684705737203;[82 25 14 8 51];[0.26894836906561953, 0.17091250492838708, 0.12514869819747854, 0.15554910209230885, 0.27944132571620606];true
0.049603960396039606;0.0021565725364020337;0.00014255320157753671;-0.0020425267943497793;[77 77 82 51 53];[0.2872366191265362, 0.15905390833158628, 0.1, 0.24075792601883106, 0.21295154652304643];true
0.049603960396039606;0.0033931508334278707;0.0001740249748047066;-0.0032162047859105912;[16 68 61 17 54];[0.34645199442800395, 0.21751008613371664, 0.17463819163439975, 0.1, 0.16139972780387973];false
0.049603960396039606;0.0026351691328792186;0.00015474301998558637;-0.002496778440940083;[82 14 61 28 3];[0.29856890243363, 0.1496133265205508, 0.25846856751428166, 0.10133437700462694, 0.19201482652691065];false
0.049603960396039606;0.002516866678465533;0.00014056525457993826;-0.0023850475301035743;[77 29 68 83 59];[0.28516504401376985, 0.1, 0.18112915355676193, 0.21945597388925847, 0.21424982854020982];false
0.049603960396039606;0.002820925028182011;0.00011210282003362719;-0.0026754352309586414;[8 51 14 82 71];[0.3757225663534911, 0.32427743364650885, 0.1, 0.1, 0.1];false
0.049603960396039606;0.003056350840848382;0.0001519687048907488;-0.002897205485163698;[83 51 14 25 77];[0.34628946757856127, 0.3537105324214388, 0.1, 0.1, 0.1];false
0.049603960396039606;0.0031845910204625597;0.00012882913501480889;-0.0030202322582948207;[14 8 25 5 76];[0.3608192862522728, 0.24483974924671656, 0.19434096450101068, 0.1, 0.1];false
0.049603960396039606;0.002373738305373158;0.0001254539730186913;-0.0022497684705737203;[82 25 14 8 51];[0.26894836906561953, 0.17091250492838708, 0.12514869819747854, 0.15554910209230885, 0.27944132571620606];false
0.049603960396039606;0.0021565725364020337;0.00014255320157753671;-0.0020425267943497793;[77 77 82 51 53];[0.2872366191265362, 0.15905390833158628, 0.1, 0.24075792601883106, 0.21295154652304643];false
0.0595049504950495;0.00311971832992932;0.00011469139775338428;-0.0029272549392028537;[54 78 35 78 83];[0.35346910604229775, 0.1, 0.1872408179990363, 0.1837689616847218, 0.17552111427394423];false
0.0595049504950495;0.00311971832992932;0.00011469139775338428;-0.0029272549392028537;[54 78 35 78 83];[0.35346910604229775, 0.1, 0.1872408179990363, 0.1837689616847218, 0.17552111427394423];true
0.0595049504950495;0.0027667238588309174;0.00011571023902389776;-0.0025952047605328236;[81 9 83 9 19];[0.3134742645400994, 0.20517337280341758, 0.19690024573458412, 0.1, 0.18445211692189895];true
0.0595049504950495;0.0028838583357792763;0.00011314708180559284;-0.0027055216767724933;[78 9 83 83 19];[0.29445153520311174, 0.1, 0.24028379675400385, 0.1, 0.2652646680428844];true
0.0595049504950495;0.003095123952078319;6.97954930080915e-5;-0.0029067955771776323;[31 19 9 19 19];[0.3160224578393219, 0.18697894741535132, 0.18937194052701292, 0.2076266542183139, 0.1];false
0.0595049504950495;0.0029433995362217013;0.00011446002380483774;-0.002761441754481508;[83 78 31 31 83];[0.30053088995524824, 0.1, 0.194461665710978, 0.20872751189817182, 0.19627993243560196];true
0.0595049504950495;0.0027667238588309174;0.00011571023902389776;-0.0025952047605328236;[81 9 83 9 19];[0.3134742645400994, 0.20517337280341758, 0.19690024573458412, 0.1, 0.18445211692189895];false
0.0595049504950495;0.0028838583357792763;0.00011314708180559284;-0.0027055216767724933;[78 9 83 83 19];[0.29445153520311174, 0.1, 0.24028379675400385, 0.1, 0.2652646680428844];false
0.0595049504950495;0.0029433995362217013;0.00011446002380483774;-0.002761441754481508;[83 78 31 31 83];[0.30053088995524824, 0.1, 0.194461665710978, 0.20872751189817182, 0.19627993243560196];false
0.06940594059405941;0.002660259770724071;0.00012807071073393987;-0.0024667330709713907;[82 45 54 19 51];[0.27162137744783243, 0.22477339099628457, 0.24434562213865924, 0.1592596094172238, 0.1];true
0.06940594059405941;0.0029103668597917744;0.00015764967314731352;-0.002697428286565012;[16 47 54 44 43];[0.3297492476537247, 0.1, 0.1, 0.1, 0.37025075234627525];true
0.06940594059405941;0.0021223879323910735;0.00013859501089922007;-0.0019654622845448858;[82 82 44 82 45];[0.28268352855501777, 0.22991153555678295, 0.1, 0.15730737149003962, 0.23009756439815965];true
0.06940594059405941;0.002838110940172614;0.00014564149415623927;-0.002631020795968205;[82 45 16 44 45];[0.289780573838331, 0.25288960344155464, 0.1645114079531187, 0.1, 0.19281841476699574];true
0.06940594059405941;0.0030071292600072786;0.00016350482874518573;-0.002787068418797825;[82 45 82 5 54];[0.3070379068825075, 0.2203627587369365, 0.21985731318238855, 0.1, 0.15274202119816752];true
0.06940594059405941;0.002444101929961468;0.0001080102616509561;-0.002266970182801041;[82 45 82 16 82];[0.2495509424097884, 0.10797333157215497, 0.276629396799147, 0.1126268910638259, 0.2532194381550838];true
0.06940594059405941;0.0037333973908574617;0.00013338781619165365;-0.003465019526487023;[54 43 82 16 5];[0.3811923004755423, 0.24505810202281295, 0.1, 0.17374959750164476, 0.1];false
0.06940594059405941;0.0037333973908574617;0.00013338781619165365;-0.003465019526487023;[54 43 82 16 5];[0.3811923004755423, 0.24505810202281295, 0.1, 0.17374959750164476, 0.1];true
0.06940594059405941;0.0022544612699036174;0.00011316296058378108;-0.0020901340832133533;[82 16 82 43 54];[0.2554340890441443, 0.1, 0.1, 0.2577187763962378, 0.2868471345596179];true
0.06940594059405941;0.0030130363295434704;0.00010698153196690688;-0.0027964885551950767;[54 82 45 16 43];[0.34138186375974056, 0.16398322130555992, 0.13080972184142697, 0.20505164547593557, 0.15877354761733695];false
0.06940594059405941;0.0035475584514319323;0.00017086733911301713;-0.003289477611909951;[43 16 43 54 45];[0.40194408015317606, 0.18006456450141828, 0.1, 0.2179913553454056, 0.1];true
0.06940594059405941;0.002660259770724071;0.00012807071073393987;-0.0024667330709713907;[82 45 54 19 51];[0.27162137744783243, 0.22477339099628457, 0.24434562213865924, 0.1592596094172238, 0.1];false
0.06940594059405941;0.0029103668597917744;0.00015764967314731352;-0.002697428286565012;[16 47 54 44 43];[0.3297492476537247, 0.1, 0.1, 0.1, 0.37025075234627525];false
0.06940594059405941;0.0021223879323910735;0.00013859501089922007;-0.0019654622845448858;[82 82 44 82 45];[0.28268352855501777, 0.22991153555678295, 0.1, 0.15730737149003962, 0.23009756439815965];false
0.06940594059405941;0.002838110940172614;0.00014564149415623927;-0.002631020795968205;[82 45 16 44 45];[0.289780573838331, 0.25288960344155464, 0.1645114079531187, 0.1, 0.19281841476699574];false
0.06940594059405941;0.0030071292600072786;0.00016350482874518573;-0.002787068418797825;[82 45 82 5 54];[0.3070379068825075, 0.2203627587369365, 0.21985731318238855, 0.1, 0.15274202119816752];false
0.06940594059405941;0.002444101929961468;0.0001080102616509561;-0.002266970182801041;[82 45 82 16 82];[0.2495509424097884, 0.10797333157215497, 0.276629396799147, 0.1126268910638259, 0.2532194381550838];false
0.06940594059405941;0.0022544612699036174;0.00011316296058378108;-0.0020901340832133533;[82 16 82 43 54];[0.2554340890441443, 0.1, 0.1, 0.2577187763962378, 0.2868471345596179];false
0.06940594059405941;0.0035475584514319323;0.00017086733911301713;-0.003289477611909951;[43 16 43 54 45];[0.40194408015317606, 0.18006456450141828, 0.1, 0.2179913553454056, 0.1];false
0.07930693069306931;0.00259186623750432;0.00014232259102896905;-0.002375026113578066;[73 41 74 28 30];[0.3452139368013213, 0.18694620722710353, 0.1, 0.2678398559715752, 0.1];true
0.07930693069306931;0.0024166569808580685;0.00012392446554846892;-0.0022151712641678076;[73 41 74 84 84];[0.3218775946800837, 0.1, 0.23716313663635255, 0.24095926868356374, 0.1];true
0.07930693069306931;0.0033461481092601736;0.0001487433626266449;-0.003068978993519447;[74 8 84 73 84];[0.37912396433947126, 0.1, 0.1, 0.3208760356605287, 0.1];true
0.07930693069306931;0.002839897821402939;0.00011607862348720663;-0.0026054684023576907;[84 84 84 41 73];[0.3217649922278426, 0.30710657287795573, 0.1, 0.1, 0.17112843489420163];true
0.07930693069306931;0.0028221215563664164;0.00011438363528553935;-0.002589236342652237;[84 74 41 74 74];[0.3197509127992767, 0.20477870156977446, 0.27547038563094883, 0.1, 0.1];true
0.07930693069306931;0.00259186623750432;0.00014232259102896905;-0.002375026113578066;[73 41 74 28 30];[0.3452139368013213, 0.18694620722710353, 0.1, 0.2678398559715752, 0.1];false
0.07930693069306931;0.0024166569808580685;0.00012392446554846892;-0.0022151712641678076;[73 41 74 84 84];[0.3218775946800837, 0.1, 0.23716313663635255, 0.24095926868356374, 0.1];false
0.07930693069306931;0.0033461481092601736;0.0001487433626266449;-0.003068978993519447;[74 8 84 73 84];[0.37912396433947126, 0.1, 0.1, 0.3208760356605287, 0.1];false
0.07930693069306931;0.002839897821402939;0.00011607862348720663;-0.0026054684023576907;[84 84 84 41 73];[0.3217649922278426, 0.30710657287795573, 0.1, 0.1, 0.17112843489420163];false
0.07930693069306931;0.0028221215563664164;0.00011438363528553935;-0.002589236342652237;[84 74 41 74 74];[0.3197509127992767, 0.20477870156977446, 0.27547038563094883, 0.1, 0.1];false
0.0892079207920792;0.003202572127330841;0.00013625269914404196;-0.002904722506672042;[74 1 38 66 44];[0.36285657458994347, 0.1696085206135889, 0.1, 0.1, 0.26753490479646763];false
0.0892079207920792;0.003202572127330841;0.00013625269914404196;-0.002904722506672042;[74 1 38 66 44];[0.36285657458994347, 0.1696085206135889, 0.1, 0.1, 0.26753490479646763];true
0.0892079207920792;0.0027183509749697464;0.00012901700117920096;-0.002464343198087548;[47 73 63 69 8];[0.3620605986906961, 0.12176997713683696, 0.1295466229032089, 0.10425412658633904, 0.28236867468291904];true
0.0892079207920792;0.0031004708459302357;0.00015484533857831206;-0.002810070857589424;[59 61 8 69 69];[0.35128833513825464, 0.1, 0.1, 0.2593682049002939, 0.18934345996145152];true
0.0892079207920792;0.0026333678829551354;0.00012882245371845377;-0.0023869586261885114;[69 1 61 59 1];[0.35074159336109956, 0.17692014822373162, 0.15822899317712125, 0.21410926523804763, 0.1];true
0.0892079207920792;0.002341438321140189;0.00012528759228685744;-0.00212138683123942;[1 3 59 61 63];[0.23906864622628027, 0.2457922598320572, 0.1769763647883427, 0.23816272915331996, 0.1];true
0.0892079207920792;0.00301292334955223;0.00011880844217838549;-0.002733548067933489;[59 61 70 3 61];[0.30762950271107103, 0.22089656752422648, 0.18889173303117604, 0.1, 0.1825821967335265];false
0.0892079207920792;0.00301292334955223;0.00011880844217838549;-0.002733548067933489;[59 61 70 3 61];[0.30762950271107103, 0.22089656752422648, 0.18889173303117604, 0.1, 0.1825821967335265];true
0.0892079207920792;0.0027183509749697464;0.00012901700117920096;-0.002464343198087548;[47 73 63 69 8];[0.3620605986906961, 0.12176997713683696, 0.1295466229032089, 0.10425412658633904, 0.28236867468291904];false
0.0892079207920792;0.0031004708459302357;0.00015484533857831206;-0.002810070857589424;[59 61 8 69 69];[0.35128833513825464, 0.1, 0.1, 0.2593682049002939, 0.18934345996145152];false
0.0892079207920792;0.0026333678829551354;0.00012882245371845377;-0.0023869586261885114;[69 1 61 59 1];[0.35074159336109956, 0.17692014822373162, 0.15822899317712125, 0.21410926523804763, 0.1];false
0.0892079207920792;0.002341438321140189;0.00012528759228685744;-0.00212138683123942;[1 3 59 61 63];[0.23906864622628027, 0.2457922598320572, 0.1769763647883427, 0.23816272915331996, 0.1];false
0.09910891089108911;0.0022925259719642674;0.00013134288716944279;-0.002052298969192699;[56 73 64 73 17];[0.30534442887110647, 0.14060654607920922, 0.1367722427164305, 0.15605578087309477, 0.26122100146015914];true
0.09910891089108911;0.00297304530546696;0.000129810377525342;-0.0026655246580733665;[56 63 73 64 14];[0.30355782167316314, 0.1, 0.3171159642430387, 0.1, 0.17932621408379815];true
0.09910891089108911;0.0033655494815519054;0.00014124312601151997;-0.003017995085495372;[73 56 56 14 73];[0.34363380452847714, 0.1, 0.23250109232462732, 0.1, 0.22386510314689556];true
0.09910891089108911;0.002251206447815885;0.00010753694142948651;-0.00201743395943622;[73 14 64 64 73];[0.2998410292775553, 0.2309493185306241, 0.1, 0.20127834726230412, 0.16793130492951658];true
0.09910891089108911;0.002477816505139221;0.00011102914474085926;-0.0022212388323144725;[56 56 64 73 56];[0.2807405965487447, 0.1, 0.22475415573412477, 0.1962236061018109, 0.19828164161531955];true
0.09910891089108911;0.0029457959737240478;0.00010820832865919981;-0.002643116933458144;[73 73 56 73 73];[0.3007755742009442, 0.29390846824064026, 0.1, 0.20531595755841558, 0.1];false
0.09910891089108911;0.002114243084184498;0.00016084185928358146;-0.0018887618932526616;[64 64 73 64 64];[0.23954714300753432, 0.1946768717355665, 0.1, 0.2858486507721537, 0.17992733448474543];true
0.09910891089108911;0.0022925259719642674;0.00013134288716944279;-0.002052298969192699;[56 73 64 73 17];[0.30534442887110647, 0.14060654607920922, 0.1367722427164305, 0.15605578087309477, 0.26122100146015914];false
0.09910891089108911;0.00297304530546696;0.000129810377525342;-0.0026655246580733665;[56 63 73 64 14];[0.30355782167316314, 0.1, 0.3171159642430387, 0.1, 0.17932621408379815];false
0.09910891089108911;0.00208274234366634;0.00012671275106493403;-0.0018637656555647553;[64 56 17 73 64];[0.21265492583891565, 0.20409504533785464, 0.23146808236394736, 0.2403008702320103, 0.11148107622727202];false
0.09910891089108911;0.00208274234366634;0.00012671275106493403;-0.0018637656555647553;[64 56 17 73 64];[0.21265492583891565, 0.20409504533785464, 0.23146808236394736, 0.2403008702320103, 0.11148107622727202];true
0.09910891089108911;0.0033655494815519054;0.00014124312601151997;-0.003017995085495372;[73 56 56 14 73];[0.34363380452847714, 0.1, 0.23250109232462732, 0.1, 0.22386510314689556];false
0.09910891089108911;0.002251206447815885;0.00010753694142948651;-0.00201743395943622;[73 14 64 64 73];[0.2998410292775553, 0.2309493185306241, 0.1, 0.20127834726230412, 0.16793130492951658];false
0.09910891089108911;0.002477816505139221;0.00011102914474085926;-0.0022212388323144725;[56 56 64 73 56];[0.2807405965487447, 0.1, 0.22475415573412477, 0.1962236061018109, 0.19828164161531955];false
0.09910891089108911;0.002114243084184498;0.00016084185928358146;-0.0018887618932526616;[64 64 73 64 64];[0.23954714300753432, 0.1946768717355665, 0.1, 0.2858486507721537, 0.17992733448474543];false
0.10900990099009901;0.0031545007303902684;0.00013776525971246384;-0.002795611140776099;[50 20 64 33 54];[0.3574100079753306, 0.1, 0.22939113973754988, 0.2131988522871195, 0.1];true
0.10900990099009901;0.0032880837432162566;0.00013532024883358319;-0.0029148988129937938;[33 50 68 5 5];[0.372545178247933, 0.1, 0.1627505664916274, 0.2647042552604396, 0.1];false
0.10900990099009901;0.0032880837432162566;0.00013532024883358319;-0.0029148988129937938;[33 50 68 5 5];[0.372545178247933, 0.1, 0.1627505664916274, 0.2647042552604396, 0.1];true
0.10900990099009901;0.002667808724977145;0.0001159014239642493;-0.00236435675725591;[54 54 14 54 5];[0.35532881259684934, 0.22372613059417915, 0.1, 0.1, 0.22094505680897164];true
0.10900990099009901;0.003013661579746843;0.00014781220832660509;-0.0026690296351261633;[54 54 33 14 78];[0.4013933910158288, 0.1, 0.23396350081545317, 0.1, 0.16464310816871797];true
0.10900990099009901;0.0031545007303902684;0.00013776525971246384;-0.002795611140776099;[50 20 64 33 54];[0.3574100079753306, 0.1, 0.22939113973754988, 0.2131988522871195, 0.1];false
0.10900990099009901;0.002667808724977145;0.0001159014239642493;-0.00236435675725591;[54 54 14 54 5];[0.35532881259684934, 0.22372613059417915, 0.1, 0.1, 0.22094505680897164];false
0.10900990099009901;0.003013661579746843;0.00014781220832660509;-0.0026690296351261633;[54 54 33 14 78];[0.4013933910158288, 0.1, 0.23396350081545317, 0.1, 0.16464310816871797];false
0.1189108910891089;0.00221869936831966;0.0001266116998483366;-0.0019398163393226538;[16 10 16 77 66];[0.2955113703142861, 0.31470009622703576, 0.1, 0.1, 0.18978853345867813];true
0.1189108910891089;0.003659095470151809;0.0001536019679267113;-0.0032057242203367294;[10 16 54 39 39];[0.3736058270524616, 0.1541028085000442, 0.27229136444749424, 0.1, 0.1];true
0.1189108910891089;0.0022183686113706126;0.00012657395288842533;-0.0019395294015017903;[16 16 10 39 39];[0.2954673163786112, 0.1, 0.3511679922585267, 0.1533646913628621, 0.1];true
0.1189108910891089;0.0026558180132564397;0.00014949496110928644;-0.0023222357476907728;[39 16 39 16 10];[0.3009084538019986, 0.17212253855174897, 0.19359767239289466, 0.18041642711649888, 0.15295490813685897];true
0.1189108910891089;0.00226686864295545;0.00015050882264434193;-0.001979416134422247;[39 10 10 39 66];[0.3019270968241143, 0.1, 0.1, 0.21712744608883108, 0.2809454570870547];true
0.1189108910891089;0.0028739764318748222;0.00012484514363576347;-0.002517383886113613;[16 39 66 54 10];[0.2934425599218728, 0.11987510120777167, 0.31732248544475244, 0.11039394582232714, 0.15896590760327606];true
0.1189108910891089;0.003064547219615838;0.00016164795397218166;-0.002680917476697104;[39 39 10 9 39];[0.31290047167815377, 0.22550092699917548, 0.18915456308608222, 0.17244403823658852, 0.1];true
0.1189108910891089;0.002660687563773219;0.00012184994468950202;-0.002329813549153048;[39 10 16 39 39];[0.27166505654208895, 0.20009138846496644, 0.1, 0.25798259115150557, 0.17026096384143907];true
0.1189108910891089;0.00221869936831966;0.0001266116998483366;-0.0019398163393226538;[16 10 16 77 66];[0.2955113703142861, 0.31470009622703576, 0.1, 0.1, 0.18978853345867813];false
0.1189108910891089;0.003659095470151809;0.0001536019679267113;-0.0032057242203367294;[10 16 54 39 39];[0.3736058270524616, 0.1541028085000442, 0.27229136444749424, 0.1, 0.1];false
0.1189108910891089;0.0022183686113706126;0.00012657395288842533;-0.0019395294015017903;[16 16 10 39 39];[0.2954673163786112, 0.1, 0.3511679922585267, 0.1533646913628621, 0.1];false
0.1189108910891089;0.0026558180132564397;0.00014949496110928644;-0.0023222357476907728;[39 16 39 16 10];[0.3009084538019986, 0.17212253855174897, 0.19359767239289466, 0.18041642711649888, 0.15295490813685897];false
0.1189108910891089;0.00226686864295545;0.00015050882264434193;-0.001979416134422247;[39 10 10 39 66];[0.3019270968241143, 0.1, 0.1, 0.21712744608883108, 0.2809454570870547];false
0.1189108910891089;0.0028739764318748222;0.00012484514363576347;-0.002517383886113613;[16 39 66 54 10];[0.2934425599218728, 0.11987510120777167, 0.31732248544475244, 0.11039394582232714, 0.15896590760327606];false
0.1189108910891089;0.003064547219615838;0.00016164795397218166;-0.002680917476697104;[39 39 10 9 39];[0.31290047167815377, 0.22550092699917548, 0.18915456308608222, 0.17244403823658852, 0.1];false
0.1189108910891089;0.002660687563773219;0.00012184994468950202;-0.002329813549153048;[39 10 16 39 39];[0.27166505654208895, 0.20009138846496644, 0.1, 0.25798259115150557, 0.17026096384143907];false
0.12881188118811882;0.0029888647591608;0.00016155159131298587;-0.0025830537025304636;[56 54 16 5 71];[0.33864318594615905, 0.22384255647143458, 0.1, 0.1, 0.23751425758240638];true
0.12881188118811882;0.002990770661565009;0.0001206285306141962;-0.0025899854784932124;[41 31 39 10 41];[0.33885912775492966, 0.25268508074458185, 0.1, 0.20845579150048854, 0.1];true
0.12881188118811882;0.004094547828238602;0.00018361297105600467;-0.003543469887656198;[41 31 31 39 31];[0.4180669622461305, 0.1, 0.2208904420518102, 0.1, 0.16104259570205934];true
0.12881188118811882;0.002725836334209497;0.00016730916784022485;-0.002353164819539528;[20 41 31 41 41];[0.4921170489636211, 0.1, 0.20788295103637888, 0.1, 0.1];true
0.12881188118811882;0.0028201748058553277;0.00010731910029382403;-0.002443078808637501;[41 31 20 31 41];[0.31953034283427684, 0.1, 0.1, 0.29328756246289744, 0.18718209470282568];false
0.12881188118811882;0.0032426443109303;0.00014188078813896375;-0.0028066772659907837;[41 31 31 39 31];[0.36739681746321096, 0.12264581908604774, 0.15168239975341374, 0.256624567233015, 0.1016503964643125];true
0.12881188118811882;0.0023861234578156317;0.00016637294907706374;-0.0020573315939178697;[64 31 41 31 31];[0.24363114741838182, 0.23545787519251454, 0.1, 0.224987077443, 0.19592389994610365];true
0.12881188118811882;0.0029888647591608;0.00016155159131298587;-0.0025830537025304636;[56 54 16 5 71];[0.33864318594615905, 0.22384255647143458, 0.1, 0.1, 0.23751425758240638];false
0.12881188118811882;0.002990770661565009;0.0001206285306141962;-0.0025899854784932124;[41 31 39 10 41];[0.33885912775492966, 0.25268508074458185, 0.1, 0.20845579150048854, 0.1];false
0.12881188118811882;0.004094547828238602;0.00018361297105600467;-0.003543469887656198;[41 31 31 39 31];[0.4180669622461305, 0.1, 0.2208904420518102, 0.1, 0.16104259570205934];false
0.12881188118811882;0.002725836334209497;0.00016730916784022485;-0.002353164819539528;[20 41 31 41 41];[0.4921170489636211, 0.1, 0.20788295103637888, 0.1, 0.1];false
0.12881188118811882;0.0032426443109303;0.00014188078813896375;-0.0028066772659907837;[41 31 31 39 31];[0.36739681746321096, 0.12264581908604774, 0.15168239975341374, 0.256624567233015, 0.1016503964643125];false
0.12881188118811882;0.0023861234578156317;0.00016637294907706374;-0.0020573315939178697;[64 31 41 31 31];[0.24363114741838182, 0.23545787519251454, 0.1, 0.224987077443, 0.19592389994610365];false
0.13871287128712873;0.00320630400072466;7.743685801582291e-5;-0.0027508068776459058;[70 48 30 47 79];[0.32737431087652236, 0.1, 0.1, 0.27080235738363867, 0.20182333173983893];false
0.13871287128712873;0.0032411444049955857;7.768134573496512e-5;-0.0027807805558100903;[30 77 73 13 30];[0.3309316321212564, 0.1, 0.1, 0.24137390172168974, 0.22769446615705394];false
0.13871287128712873;0.002751891640441951;0.000143426858689359;-0.002350273698136707;[48 30 73 59 70];[0.28097729634898416, 0.1, 0.18292179311417744, 0.1, 0.3361009105368384];true
0.13871287128712873;0.002753858555552005;0.0001436319607144056;-0.0023519393265134664;[48 30 59 73 48];[0.2811781249287324, 0.14556503567914814, 0.20762667317902445, 0.16964343643670532, 0.19598672977638976];true
0.13871287128712873;0.002629535737134506;0.00011137840316829988;-0.0022493356667816116;[59 49 30 45 30];[0.2979306296322803, 0.1, 0.2592071808303123, 0.1, 0.24286218953740746];true
0.13871287128712873;0.002751891640441951;0.000143426858689359;-0.002350273698136707;[48 30 73 59 70];[0.28097729634898416, 0.1, 0.18292179311417744, 0.1, 0.3361009105368384];false
0.13871287128712873;0.002753858555552005;0.0001436319607144056;-0.0023519393265134664;[48 30 59 73 48];[0.2811781249287324, 0.14556503567914814, 0.20762667317902445, 0.16964343643670532, 0.19598672977638976];false
